1w0mmr9	propedeutiche	じゅぎょうは 九時に ＿＿。	じゅぎょうは 九時に 始まります。	始まります	La lezione comincia alle nove.	Soggetto は senza agente né を: intransitivo 始まる.
0uei7uk	propedeutiche	会議を 三時に ＿＿ましょう。	会議を 三時に 始めましょう。	始め	Cominciamo la riunione alle tre.	会議を → transitivo 始める; 始まる/決まる sono intransitivi.
149fdgb	propedeutiche	ポケットから さいふが ＿＿。	ポケットから さいふが 落ちました。	落ちました	Il portafoglio è caduto dalla tasca.	さいふが = cade da solo: 落ちる; 落とす/無くす vogliono を.
041ts6w	propedeutiche	たいせつな かぎを ＿＿ しまいました。	たいせつな かぎを 落として しまいました。	落として	Ho perso (fatto cadere) una chiave importante.	を → transitivo 落とす; 落ちる/見つかる sono intransitivi.
1b8r4ki	propedeutiche	熱が ＿＿ら、学校に 行っても いいですよ。	熱が 下がったら、学校に 行っても いいですよ。	下がった	Quando la febbre sarà scesa, potrai andare a scuola.	熱が = scende da sola: 下がる; 下げる/上げる transitivi vogliono を.
0d93zpx	propedeutiche	テレビの おとを ＿＿ ください。	テレビの おとを 下げて ください。	下げて	Abbassa il volume della TV, per favore.	を + richiesta: transitivo 下げる; 下がる/上がる sono intransitivi.
11dd7uj	propedeutiche	なくした かさが ＿＿。	なくした かさが 見つかりました。	見つかりました	L'ombrello che avevo perso è saltato fuori.	かさが = ritrovato da sé: 見つかる; 見つける/探す vogliono を.
0ubr7sw	propedeutiche	駅前で 安くて いい 店を ＿＿。	駅前で 安くて いい 店を 見つけました。	見つけました	Davanti alla stazione ho trovato un buon negozio economico.	店を → transitivo 見つける; 見つかる/できる non reggono を.
1szcp11	propedeutiche	バスが ＿＿ います。はやく のって ください。	バスが 止まって います。はやく のって ください。	止まって	L'autobus è fermo. Sali, presto!	バスが fermo da sé: 止まる; 止める/開ける transitivi vogliono を.
1iazz9g	propedeutiche	ここに 車を ＿＿も いいですか。	ここに 車を 止めても いいですか。	止めて	Posso parcheggiare qui la macchina?	車を → transitivo 止める; 止まる/並ぶ sono intransitivi.
03akcwp	propedeutiche	かべに 絵が ＿＿ います。	かべに 絵が かかって います。	かかって	Alla parete è appeso un quadro.	絵が = stato risultante: intransitivo かかる; 掛ける/貼る vogliono を.
08rl26v	propedeutiche	エレベーターが ＿＿ いるので、階段で 行きます。	エレベーターが 壊れて いるので、階段で 行きます。	壊れて	L'ascensore è guasto, quindi vado per le scale.	エレベーターが + stato: 壊れる; 壊す/直す transitivi vogliono を.
1tg649t	propedeutiche	弟が たいせつな コップを ＿＿ しまいました。	弟が たいせつな コップを 壊して しまいました。	壊して	Mio fratello minore ha rotto una tazza importante.	コップを → transitivo 壊す; 壊れる/割れる sono intransitivi.
1frfu3x	propedeutiche	社長は 何時ごろ 会社に ＿＿ますか。	社長は 何時ごろ 会社に いらっしゃいますか。	いらっしゃい	A che ora arriva in azienda il presidente?	Soggetto onorato (社長) → 尊敬語 いらっしゃる; 参る/おる sono umili, per sé.
1y1iq5a	propedeutiche	わたしは 来週、大阪の 本社に ＿＿ます。	わたしは 来週、大阪の 本社に 参ります。	参り	La settimana prossima andrò io alla sede centrale di Osaka.	Parlo di me → 謙譲語 参る; いらっしゃる/なさる onorano il soggetto, impossibili su di sé.
11wozj8	propedeutiche	先生は もう 昼ご飯を ＿＿ましたか。	先生は もう 昼ご飯を 召し上がりましたか。	召し上がり	Professore, ha già pranzato?	Soggetto onorato (先生) → 尊敬語 召し上がる; いただく è umile, 拝見する è "guardare".
0zhpuj3	propedeutiche	きのう、部長に お菓子を ＿＿ました。	きのう、部長に お菓子を いただきました。	いただき	Ieri ho ricevuto dei dolci dal capoufficio.	Ricevo io da un superiore → 謙譲語 いただく; くださる vorrebbe 部長が come soggetto.
0dpvd2h	propedeutiche	部長が 私に お土産を ＿＿ました。	部長が 私に お土産を くださいました。	ください	Il capoufficio mi ha dato un souvenir.	Soggetto が è il superiore che dà a me → くださる; いただく/差し上げる hanno soggetto umile.
1ffop2d	propedeutiche	はじめまして。田中と ＿＿ます。	はじめまして。田中と 申します。	申し	Piacere, mi chiamo Tanaka.	Mi presento (parlo di me) → 謙譲語 申す; おっしゃる onora il soggetto.
1nps4p9	propedeutiche	お客様が そう ＿＿ました。	お客様が そう おっしゃいました。	おっしゃい	Il cliente ha detto così.	Soggetto onorato (お客様) → 尊敬語 おっしゃる; 申す/致す sono umili.
0dwc2p8	propedeutiche	お手紙を ＿＿ました。ありがとうございました。	お手紙を 拝見しました。ありがとうございました。	拝見し	Ho letto la sua lettera, grazie.	Guardo io una cosa del cliente → 謙譲語 拝見する; ご覧になる onora il soggetto.
0nq7t0s	propedeutiche	社長は 今、新聞を ＿＿ います。	社長は 今、新聞を ご覧になって います。	ご覧になって	Il presidente sta leggendo il giornale.	Soggetto onorato (社長) → 尊敬語 ご覧になる; 拝見する/申す sono umili.
01ea4q3	propedeutiche	あした 三時に お宅に ＿＿ます。	あした 三時に お宅に 伺います。	伺い	Domani alle tre verrò io a casa sua.	Vado io dal cliente → 謙譲語 伺う; いらっしゃる onorerebbe me stesso.
1rxso17	propedeutiche	（al telefono, a un cliente）田中は ただいま 外に 出て ＿＿ます。	（al telefono, a un cliente）田中は ただいま 外に 出て おります。	おり	Tanaka al momento è fuori (le rispondo io).	Con un cliente, del proprio collega si parla in forma umile → おる.
0p62s5w	propedeutiche	つくえの 上＿ ねこが います。	つくえの 上＿ ねこが います。	に	Sulla scrivania c'è un gatto.	います = esistenza → に; で segna il luogo di un'AZIONE.
0a6kng5	propedeutiche	ぎんこうは 駅の となり＿ あります。	ぎんこうは 駅の となり＿ あります。	に	La banca è accanto alla stazione.	あります = esistenza/posizione → に; で e へ sono impossibili qui.
1exbm9x	propedeutiche	毎朝 七時＿ 起きます。	毎朝 七時＿ 起きます。	に	Ogni mattina mi alzo alle sette.	Orario preciso (七時) → に; で/を con l'ora qui sono impossibili.
06yios8	propedeutiche	友だち＿ 手紙を 書きます。	友だち＿ 手紙を 書きます。	に	Scrivo una lettera a un amico.	Destinatario dell'azione → に; を è già preso dall'oggetto 手紙.
05j8gmq	propedeutiche	駅で でんしゃ＿ 乗ります。	駅で でんしゃ＿ 乗ります。	に	Alla stazione salgo sul treno.	乗る vuole に (ci si sale SOPRA); を si usa con 降りる.
0rltaz2	propedeutiche	としょかん＿ べんきょうします。	としょかん＿ べんきょうします。	で	Studio in biblioteca.	Luogo dove si FA un'azione → で; に è per esistenza/arrivo.
1en2qe9	propedeutiche	バス＿ 学校に 行きます。	バス＿ 学校に 行きます。	で	Vado a scuola in autobus.	Mezzo di trasporto → で; バスに 行きます è impossibile.
0tg09dm	propedeutiche	かぜ＿ 学校を 休みました。	かぜ＿ 学校を 休みました。	で	Sono stato a casa da scuola per il raffreddore.	Causa (malattia) → で; を è già preso da 学校.
0s7ncbb	propedeutiche	あした、学校＿ パーティーが あります。	あした、学校＿ パーティーが あります。	で	Domani a scuola c'è una festa.	ある di un EVENTO usa で; に è solo per l'esistenza di cose.
14rkuoh	propedeutiche	毎朝 コーヒー＿ 飲みます。	毎朝 コーヒー＿ 飲みます。	を	Ogni mattina bevo il caffè.	Oggetto diretto di un transitivo (飲む) → を.
0pryoxe	propedeutiche	はし＿ わたって、みぎに まがって ください。	はし＿ わたって、みぎに まがって ください。	を	Attraversa il ponte e gira a destra.	Luogo attraversato con verbo di movimento (渡る) → を.
0w4af2n	propedeutiche	つぎの 駅で でんしゃ＿ 降ります。	つぎの 駅で でんしゃ＿ 降ります。	を	Scendo dal treno alla prossima stazione.	降りる vuole を (luogo da cui si scende); に si usa con 乗る.
1mmub0o	propedeutiche	これは 日本の 友だち＿の プレゼントです。	これは 日本の 友だち＿の プレゼントです。	へ	Questo è un regalo per il mio amico in Giappone.	Davanti a の solo へ marca il destinatario: にの non esiste.
1c772am	propedeutiche	駅＿ うちまで 歩きました。	駅＿ うちまで 歩きました。	から	Ho camminato dalla stazione fino a casa.	Punto di partenza in coppia con まで → から.
1yln3lk	propedeutiche	九時から 五時＿ はたらきます。	九時から 五時＿ はたらきます。	まで	Lavoro dalle nove alle cinque.	Limite finale in coppia con から → まで.
0w3rorr	propedeutiche	日曜日、母＿ 買い物に 行きました。	日曜日、母＿ 買い物に 行きました。	と	Domenica sono andato a fare spese con mia madre.	Compagnia (insieme a) → と; 母を 行きました è impossibile.
1miq9bx	propedeutiche	先生は あした テストが ある＿ 言いました。	先生は あした テストが ある＿ 言いました。	と	Il professore ha detto che domani c'è un test.	Citazione prima di 言う → と; を/は dopo una frase sono impossibili.
139pry1	propedeutiche	わたしは ねこ＿ 好きです。	わたしは ねこ＿ 好きです。	が	Mi piacciono i gatti.	好き è aggettivo di stato: il suo oggetto prende が.
1mnt7o9	propedeutiche	リンさんは 日本語＿ わかります。	リンさんは 日本語＿ わかります。	が	Lin capisce il giapponese.	わかる è di stato: ciò che si capisce prende が, non を.
0dqipui	propedeutiche	すみません、まどを ＿＿ ください。	すみません、まどを 開けて ください。	開けて	Scusi, apra la finestra per favore.	ください si aggancia solo alla forma て.
1g15ymg	propedeutiche	あぶないですから、ここで ＿＿ ください。	あぶないですから、ここで 泳がないで ください。	泳がないで	È pericoloso, quindi non nuoti qui.	Divieto (あぶない!) → ないでください; 泳いで chiederebbe di nuotare.
0c1tflu	propedeutiche	まどを ＿＿も いいですか。	まどを 開けても いいですか。	開けて	Posso aprire la finestra?	Permesso 〜てもいい: solo la forma て può stare davanti a も.
1p79z5u	propedeutiche	一度だけ、すしを ＿＿ことが あります。	一度だけ、すしを 食べたことが あります。	食べた	Ho mangiato sushi una sola volta (in vita mia).	Esperienza (一度だけ) → たことがある; て/ます davanti a こと impossibili.
09y32ji	propedeutiche	来年、日本で ＿＿つもりです。	来年、日本で はたらくつもりです。	はたらく	L'anno prossimo ho intenzione di lavorare in Giappone.	つもり vuole la forma dizionario; て/ます davanti a つもり impossibili.
04pmf1e	propedeutiche	のどが かわきましたね。何か ＿＿たいです。	のどが かわきましたね。何か 飲みたいです。	飲み	Che sete, eh. Vorrei bere qualcosa.	たい si attacca alla radice ます (飲み), mai a 飲む/飲んで.
1b3dud2	propedeutiche	音楽を ＿＿ながら、勉強します。	音楽を 聞きながら、勉強します。	聞き	Studio ascoltando la musica.	ながら vuole la radice ます (聞き).
1s20tuj	propedeutiche	休みの 日は、本を ＿＿り、映画を 見たり します。	休みの 日は、本を 読んだり、映画を 見たり します。	読んだ	Nei giorni liberi leggo, guardo film e così via.	Struttura たり…たりする: serve la forma た (読んだり).
1vo99is	propedeutiche	ばんごはんを ＿＿あとで、テレビを 見ます。	ばんごはんを 食べたあとで、テレビを 見ます。	食べた	Dopo aver cenato, guardo la TV.	あとで vuole la forma た; 食べるあとで non esiste.
04q6ga2	propedeutiche	日本に ＿＿まえに、日本語を 勉強しました。	日本に 来るまえに、日本語を 勉強しました。	来る	Prima di venire in Giappone, ho studiato giapponese.	まえに vuole SEMPRE la forma dizionario, anche per il passato.
0c86ivq	propedeutiche	あした テストが あるので、今晩 ＿＿なければ なりません。	あした テストが あるので、今晩 勉強しなければ なりません。	勉強し	Domani c'è un test, quindi stasera devo studiare.	なければ si forma dalla negativa: 勉強し+なければ; する/して impossibili.
0pikm8m	propedeutiche	今、雨が ＿＿います。	今、雨が 降っています。	降って	Adesso sta piovendo.	Azione in corso (今) → ている: solo la forma て.
0re50wi	propedeutiche	熱が ありますから、早く ＿＿ほうが いいですよ。	熱が ありますから、早く 寝たほうが いいですよ。	寝た	Hai la febbre, quindi è meglio che tu vada a letto presto.	Consiglio 〜たほうがいい; て/ます davanti a ほう impossibili.
0kbmfoi	propedeutiche	妹は ピアノを ＿＿ことが できます。	妹は ピアノを ひくことが できます。	ひく	Mia sorella minore sa suonare il pianoforte.	ことができる vuole la forma dizionario (ひくことができる).
0g9a4f9	propedeutiche	ゆうべ ＿＿すぎて、おなかが いたいです。	ゆうべ 食べすぎて、おなかが いたいです。	食べ	Ieri sera ho mangiato troppo e mi fa male la pancia.	すぎる si attacca alla radice ます (食べ+すぎる).
1m9bkfm	propedeutiche	富士山に ＿＿ことが ありますか。	富士山に 登ったことが ありますか。	登った	Sei mai salito sul monte Fuji?	Esperienza di vita → たことがある: serve la forma た (登った).
1vao5qx	propedeutiche	子どもの とき、この 公園で ＿＿ことが あります。	子どもの とき、この 公園で 遊んだことが あります。	遊んだ	Da bambino ho giocato in questo parco.	子どものとき (passato) + esperienza → 遊んだことがある.
1i2fe51	propedeutiche	夏休みに 国へ ＿＿つもりです。	夏休みに 国へ 帰るつもりです。	帰る	Per le vacanze estive ho intenzione di tornare al mio paese.	つもり vuole la forma dizionario (帰る).
1b7gdkz	propedeutiche	あしたの ばん、映画を ＿＿つもりです。	あしたの ばん、映画を 見るつもりです。	見る	Domani sera ho intenzione di vedere un film.	つもり si aggancia solo alla forma dizionario (見る).
1ovr2qj	propedeutiche	つかれたので、早く ＿＿たいです。	つかれたので、早く 休みたいです。	休み	Sono stanco, quindi vorrei riposarmi presto.	たい si attacca alla radice ます (休み).
105wni3	propedeutiche	母の たんじょうびに ケーキを ＿＿たいです。	母の たんじょうびに ケーキを 作りたいです。	作り	Per il compleanno di mia madre vorrei fare una torta.	たい vuole la radice ます (作り), mai 作る/作って.
1irmjt0	propedeutiche	コーヒーを ＿＿ながら、新聞を 読みます。	コーヒーを 飲みながら、新聞を 読みます。	飲み	Leggo il giornale bevendo il caffè.	ながら si attacca alla radice ます (飲み).
1e29f61	propedeutiche	歌を ＿＿ながら、そうじを します。	歌を 歌いながら、そうじを します。	歌い	Faccio le pulizie cantando.	ながら vuole la radice ます (歌い).
10fukts	propedeutiche	あしたは 六時に ＿＿なければ なりません。	あしたは 六時に 起きなければ なりません。	起き	Domani devo alzarmi alle sei.	なければ si forma dalla negativa: 起き+なければ; 起きる/起きて impossibili.
0thelba	propedeutiche	金曜日までに レポートを ＿＿なければ なりません。	金曜日までに レポートを 出さなければ なりません。	出さ	Devo consegnare la relazione entro venerdì.	なければ dalla negativa dei godan: 出さ+なければ.
02p88qg	propedeutiche	兄は 今、電話で ＿＿います。	兄は 今、電話で 話しています。	話して	Mio fratello ora sta parlando al telefono.	Azione in corso (今) → ている: solo la forma て (話して).
16bq6ki	propedeutiche	子どもたちは 公園で ＿＿います。	子どもたちは 公園で 遊んでいます。	遊んで	I bambini stanno giocando al parco.	ている vuole la forma て (遊んで).
05m4o7d	propedeutiche	かぜですか。薬を ＿＿ほうが いいですよ。	かぜですか。薬を 飲んだほうが いいですよ。	飲んだ	Hai il raffreddore? È meglio che prenda una medicina.	Consiglio → たほうがいい: serve la forma た (飲んだ).
0ftfvxd	propedeutiche	あぶないですから、夜 ひとりで ＿＿ないほうが いいです。	あぶないですから、夜 ひとりで 出かけないほうが いいです。	出かけ	È pericoloso, quindi è meglio non uscire da soli la sera.	〜ないほうがいい: la negativa si forma dalla base 出かけ+ない.
0dlswxv	propedeutiche	漢字を 少し ＿＿ことが できます。	漢字を 少し 書くことが できます。	書く	So scrivere un po di kanji.	ことができる vuole la forma dizionario (書く).
16h0w8b	propedeutiche	ここでは 車を ＿＿ことが できません。	ここでは 車を 止めることが できません。	止める	Qui non si può parcheggiare.	ことができる/できません vuole la forma dizionario (止める).
1r98go2	propedeutiche	きのうの ばん、おさけを ＿＿すぎました。	きのうの ばん、おさけを 飲みすぎました。	飲み	Ieri sera ho bevuto troppo.	すぎる si attacca alla radice ます (飲み+すぎる).
1cklo2p	propedeutiche	テレビを ＿＿すぎないで ください。	テレビを 見すぎないで ください。	見	Non guardare troppo la TV.	すぎる vuole la radice ます: 見+すぎる.
0lgpoth	comparazioni	ねことぞう、どちらのほうがおおきい？	ねこよりぞうのほうがおおきいです。	ぞう	l'elefante è più grande di il gatto	neg: おおきくない
1erjjmu	comparazioni	じてんしゃとしんかんせん、どちらのほうがはやい？	じてんしゃよりしんかんせんのほうがはやいです。	しんかんせん	lo shinkansen è più veloce di la bicicletta	neg: はやくない
02z59f7	comparazioni	でんしゃとひこうき、どちらのほうがはやい？	でんしゃよりひこうきのほうがはやいです。	ひこうき	l'aereo è più veloce di il treno	neg: はやくない
1pjgo0y	comparazioni	スカイツリーとふじさん、どちらのほうがたかい？	スカイツリーよりふじさんのほうがたかいです。	ふじさん	il monte Fuji è più alto di la Skytree	neg: たかくない
0jouvwf	comparazioni	おかとやま、どちらのほうがたかい？	おかよりやまのほうがたかいです。	やま	la montagna è più alto di la collina	neg: たかくない
098ojjt	comparazioni	ふゆとなつ、どちらのほうがあつい？	ふゆよりなつのほうがあついです。	なつ	l'estate è più caldo di l'inverno	neg: あつくない
1tljvgn	comparazioni	つきとたいよう、どちらのほうがあかるい？	つきよりたいようのほうがあかるいです。	たいよう	il sole è più luminoso di la luna	neg: あかるくない
18xq3xj	comparazioni	さかなとくじら、どちらのほうがおおきい？	さかなよりくじらのほうがおおきいです。	くじら	la balena è più grande di il pesce	neg: おおきくない
1jmzthj	comparazioni	ぎんときん、どちらのほうがたかい？	ぎんよりきんのほうがたかいです。	きん	l'oro è più costoso di l'argento	neg: たかくない
1p830rr	comparazioni	みずとこおり、どちらのほうがつめたい？	みずよりこおりのほうがつめたいです。	こおり	il ghiaccio è più freddo di l'acqua	neg: つめたくない
08z9qnv	comparazioni	大阪と東京、どちらのほうがおおい？	大阪より東京のほうがおおいです。	東京	Tokyo è più numeroso (di abitanti) di Osaka	neg: おおくない
054iol0	comparazioni	秋と冬、どちらのほうがさむい？	秋より冬のほうがさむいです。	冬	l'inverno è più freddo di l'autunno	neg: さむくない
1hfsaau	comparazioni	川と海、どちらのほうがひろい？	川より海のほうがひろいです。	海	il mare è più vasto di il fiume	neg: ひろくない
07quzyh	comparazioni	(le montagne del mondo) どれがいちばんたかい？	エベレストがいちばんたかいです。	エベレスト	l'Everest è il più alto	
13nf07g	comparazioni	(gli animali) どれがいちばんおおきい？	ぞうがいちばんおおきいです。	ぞう	l'elefante è il più grande	
10jxmiu	comparazioni	(i mezzi di trasporto) どれがいちばんはやい？	ひこうきがいちばんはやいです。	ひこうき	l'aereo è il più veloce	
03bpgh1	comparazioni	(le stagioni) どれがいちばんあつい？	なつがいちばんあついです。	なつ	l'estate è il più caldo	
1niyu4h	coppie	La moglie del tuo capo è la sua…	妻 / 奥さん	奥さん		奥さん = moglie di un altro (rispettoso); 妻 = la propria moglie (umile).
0pd7us3	coppie	I pantaloni si…	着る / はく	はく		はく = dalla vita in giù (pantaloni, scarpe); 着る = dalla vita in su.
1e97bzy	coppie	Per preparare il tè serve…	水 / 湯	湯		湯 = acqua CALDA; 水 = acqua fredda. In giapponese sono parole diverse.
1srqiyl	coppie	Per spedire una lettera serve…	切符 / 切手	切手		切手（きって）= francobollo; 切符（きっぷ）= biglietto (treno/bus).
0b387nr	coppie	Chi studia all'università è…	学生 / 生徒	学生		学生 = studente (soprattutto universitario); 生徒 = alunno di scuola.
0mztjoj	coppie	Il caffellatte si serve nella…	カップ / コップ	カップ		カップ = tazza con manico (bevande calde); コップ = bicchiere.
0o2p4rr	coppie	La porta scorrevole tradizionale è…	戸 / ドア	戸		戸 = porta giapponese (spesso scorrevole); ドア = porta occidentale.
16a2h24	coppie	Il fratello maggiore di un amico è il suo…	兄 / お兄さん	お兄さん		お兄さん = fratello di altri (o vocativo); 兄 = il proprio, parlandone ad altri.
1c44eyy	coppie	Addormentarsi senza volerlo sul divano è…	寝る / 眠る	眠る		眠る = dormire/assopirsi (stato); 寝る = coricarsi, andare a letto.
1h29qrt	coppie	Imparare DA un insegnante è…	習う / 覚える	習う		習う = imparare da qualcuno (lezioni); 覚える = memorizzare da soli.
1n6t8xx	coppie	Chiedere un libro in prestito è…	貸す / 借りる	借りる		借りる = prendere in prestito; 貸す = prestare (darlo tu).
1xig0d3	coppie	Un amico dà un regalo A TE: lui te lo…	あげる / くれる	くれる		くれる = qualcuno dà a me/ai miei; あげる = io (o altri) diamo ad altri.
0tcd9vv	coppie	Il tè bollente è…	熱い / 暑い	熱い		熱い = caldo al tatto (cose); 暑い = caldo climatico (giornate). Stessa lettura あつい!
0o9gb27	coppie	Il treno rapido è…	速い / 早い	速い		速い = veloce (velocità); 早い = presto (tempo). Stessa lettura はやい!
13f705y	coppie	La bibita ghiacciata è…	寒い / 冷たい	冷たい		冷たい = freddo al tatto; 寒い = freddo climatico (io ho freddo).
0vki3do	coppie	L'insegnante ti…	教える / 習う	教える		教える = insegnare; 習う = imparare da qualcuno. Punti di vista opposti della lezione.
1o0eeoy	coppie	Il tè nero in bustina è…	お茶 / 紅茶	紅茶		紅茶 = tè occidentale (nero); お茶 da solo di solito è il tè verde giapponese.
15c4maq	coppie	Il riso ancora crudo al supermercato è…	米 / 御飯	米		米 = riso crudo (chicchi); 御飯 = riso cotto (e per estensione 'pasto').
1fkne5b	coppie	Il bosco grande e fitto è…	森 / 林	森		森 = foresta (grande); 林 = boschetto. Guarda i kanji: tre alberi contro due!
0rdhftg	coppie	Capire una spiegazione è…	知る / 分かる	分かる		分かる = capire (comprendere); 知る = sapere/venire a conoscenza.
0g1cpi2	coppie	Incontrare un amico è…	会う / 合う	会う		会う = incontrare persone; 合う = combaciare/adattarsi. Stessa lettura あう!
0au4pts	coppie	Al telefono con un cliente chiedi: «…ですか»	誰 / どなた	どなた		どなた = 'chi' cortese; 誰 = 'chi' neutro, troppo diretto con un cliente.
1og14dn	coppie	Al colloquio di lavoro rispondi…	はい / うん	はい		はい = sì (cortese); うん = sì (informale, solo con amici).
0f0rph1	coppie	In una mail formale scrivi…	私::わたし / 僕	私::わたし		私 = neutro/formale (tutti); 僕 = maschile e informale.
0lvhpgg	coppie	Parlando del TUO papà a un estraneo dici…	父 / お父さん	父		父 = il proprio padre (umile, verso fuori); お父さん = il padre di altri, o in famiglia.
1s9c5q5	coppie	Per dire con rispetto che qualcuno è mancato usi…	亡くなる / 死ぬ	亡くなる		亡くなる = eufemismo rispettoso (mancare); 死ぬ = morire, diretto.
164tmaw	coppie	Dopo il lavoro, a casa ci…	帰る / 戻る	帰る		帰る = tornare al proprio posto (casa); 戻る = tornare indietro a un punto qualsiasi.
0keob7l	coppie	L'ombrello perso è saltato fuori da solo: si è…	見つける / 見つかる	見つかる		見つかる = essere trovato (自動詞); 見つける = trovare qualcosa (他動詞).
0c48bsv	coppie	Il suono della voce di una persona è…	音 / 声	声		声 = voce (persone/animali); 音 = suono/rumore di cose.
1b2e40i	coppie	La casa ATTACCATA alla tua è…	隣 / 近く	隣		隣 = adiacente, proprio accanto; 近く = nei dintorni, vicino in generale.
0yx4rwp	choukai	ふたりは　あした　なんじに　あいますか。	F: あした、〈さんじ／よじ〉に　〈えきの　まえ／としょかんの　まえ／こうえんの　いりぐち〉で　あいましょう。⏎M: 〈さんじ／よじ〉ですね。〈はい、だいじょうぶです。／すみません、{t2}に　して　ください。／{t2}が　いいです。…あ、いえ、やっぱり　{t1}で　おねがいします。〉⏎F: わかりました。じゃ、そうしましょう。			
0mrzcsr	choukai	おとこのこは　なにを　かいますか。	F: スーパーで　〈たまご／ぎゅうにゅう〉を　かってきて。⏎M: 〈たまご／ぎゅうにゅう〉だけ？⏎F: 〈うん、それだけで　いいよ。／あ、ごめん、{item1}じゃなくて、{item2}を　おねがい。／{item2}も…。ううん、やっぱり　{item1}だけで　いいよ。〉⏎M: わかった。いってきます！			
0icj905	choukai	ふたりは　あした　どこへ　いきますか。	M: あした、〈こうえん／どうぶつえん〉に　いきませんか。⏎F: いいですね。でも、あしたは　〈あめ／ゆき〉ですよ。⏎M: そうですか…。〈じゃあ、{place2}に　しましょう。／だいじょうぶですよ、かさが　ありますから。{place1}に　いきましょう。〉⏎F: はい、そうしましょう。			
0blrxq7	choukai	おんなのひとは　なにいろの　かばんを　かいますか。	F: すみません、その　かばんを　みせて　ください。⏎M: 〈あかい／くろい〉のと　〈あおい／しろい〉の、どちらですか。⏎F: 〈あかい／くろい〉のは　いくらですか。⏎M: 〈あかい／くろい〉のは　〈さんぜん／よんせん〉えんです。〈あおい／しろい〉のは　〈せんごひゃく／にせん〉えんです。⏎F: 〈じゃあ、{color1}のを　ください。／うーん、ちょっと　たかいですね。{color2}のを　ください。〉			
1s5p0lf	choukai	おとこのひとは　なんじの　でんしゃに　のりますか。	M: すみません、〈くじ／じゅうじ〉の　でんしゃは　もう　でましたか。⏎F: はい、〈くじ／じゅうじ〉のは　もう　でました。つぎは　〈くじはん／じゅうじはん〉です。⏎M: そうですか。じゃあ、それに　のります。			
0w6ga1k	choukai	会議は何時から始まりますか。	M: もしもし、田中です。〈火曜日／木曜日〉の会議ですが、〈十時／十時半〉からの予定でしたね。〈変更はありませんので、予定どおりです。／すみませんが、{t2}からに変わりました。／一度{t2}からになりましたが、また変わって、結局{t1}からです。／{t2}からに変更になって、そのあと{t3}からになりました。〉よろしくお願いします。			
0caqbx9	choukai	一つ目の料理は、結局いくつになりましたか。	M: すみません、〈ラーメン／カレー〉を〈二つ〉と、〈ぎょうざ／サラダ〉を一つください。⏎F: はい、〈ラーメン／カレー〉を〈二つ〉と、〈ぎょうざ／サラダ〉を一つですね。⏎M: あ、すみません。〈やっぱり{dish1}は{c1}でお願いします。／{dish1}を{c3}にしてください。／いえ、そのままで大丈夫です。〉⏎F: かしこまりました。少々お待ちください。			
02xtoxb	choukai	女の人は何で美術館へ行きますか。	F: すみません、美術館へ行きたいんですが。⏎M: バスと電車がありますよ。バスは〈三十分／四十分〉ぐらいかかります。電車は〈十分／十五分〉ですが、駅から少し歩きますよ。⏎F: 〈じゃあ、{ht}で行きます。／歩くのはちょっと…。{hb}にします。〉ありがとうございました。			
1bzjrr4	choukai	レポートはいつまでに出しますか。	F: レポートは〈金曜日／木曜日〉までに出してください。〈締め切りは変わりませんよ。／あ、すみません、{day1}じゃなくて{day2}までです。間違えないでください。〉メールでは受け取りませんから、直接持ってきてくださいね。⏎M: はい、わかりました。			
1lic5wo	choukai	男の人は何をしなければなりませんか。	F: お疲れさまです、山田です。すみませんが、〈会議の資料をコピーしておいてください／会議室を予約しておいてください〉。〈それだけで大丈夫です。／あ、それはもういいです。かわりに、{task2}。〉では、お願いします。			
1wak36c	choukai	おんなのひとは　なんばんの　バスに　のりますか。	F: すみません、こうえんに　いきたいんですが。⏎M: 〈三／五〉ばんの　バスですよ。あ、でも　〈三／五〉ばんは　いま　でました。つぎは　〈七／九〉ばんに　のって　ください。おなじ　こうえんに　いきますから。⏎F: わかりました。ありがとうございます。			
0x774ey	choukai	おとこのひとは　なんじに　いきますか。	M: もしもし、こんばん　〈六じ／七じ〉に　〈二／三／四〉にんで　よやくできますか。⏎F: もうしわけありません、〈六じ／七じ〉は　いっぱいです。〈八じ／八じはん〉なら　だいじょうぶですが…⏎M: じゃあ、〈八じ／八じはん〉で　おねがいします。			
0p5pabu	choukai	かさは　どこに　ありましたか。	M: あれ？　かさが　ない！　〈がっこう／としょかん〉に　わすれたかな…⏎F: 〈がっこう／としょかん〉じゃなくて、〈げんかん／だいどころ〉に　あったよ。はい、どうぞ。⏎M: ああ、よかった！　ありがとう。			
0vpxb28	choukai	ふたりは　にちようびに　なにを　しますか。	F: にちようび、〈うみ／やま〉に　いきましょうよ。⏎M: でも　てんきよほうでは、にちようびは　あめですよ。〈だから、{a2}の　ほうが　いいと　おもいます。／でも、あめでも　だいじょうぶですよ。{a1}に　いきましょう。〉⏎F: そうですね。じゃあ、そうしましょう。			
12i2b4d	choukai	くすりは　いちにちに　なんかい　のみますか。	M: あたまが　いたいんですが…⏎F: では、この　くすりを　どうぞ。いちにちに　〈二／三〉かい、〈ごはんの　あとで／ごはんの　まえに〉のんで　ください。⏎M: わかりました。ありがとうございます。			
